"anAgeHorvathLabID","profiled","SpeciesLatinName","CommonNames","HAGRID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common.name","Female.maturity..days.","Male.maturity..days.","Gestation.Incubation..days.","Weaning..days.","Litter.Clutch.size","Litters.Clutches.per.year","Inter.litter.Interbirth.interval","Birth.weight..g.","Weaning.weight..g.","Growth.rate..1.days.","Source","Specimen.origin","Sample.size","Data.quality","IMR..per.yr.","MRDT..yrs.","Metabolic.rate..W.","Body.mass..g.","Temperature..K.","References","PanTHERIA.ActivityCycle","PanTHERIA.AdultBodyMass_g","PanTHERIA.AdultForearmLen_mm","PanTHERIA.AdultHeadBodyLen_mm","PanTHERIA.AgeatEyeOpening_d","PanTHERIA.AgeatFirstBirth_d","PanTHERIA.BasalMetRate_mLO2hr","PanTHERIA.BasalMetRateMass_g","PanTHERIA.DietBreadth","PanTHERIA.DispersalAge_d","PanTHERIA.GestationLen_d","PanTHERIA.HabitatBreadth","PanTHERIA.HomeRange_km2","PanTHERIA.HomeRange_Indiv_km2","PanTHERIA.InterbirthInterval_d","PanTHERIA.LitterSize","PanTHERIA.LittersPerYear","PanTHERIA.MaxLongevity_m","PanTHERIA.NeonateBodyMass_g","PanTHERIA.NeonateHeadBodyLen_mm","PanTHERIA.PopulationDensity_n.km2","PanTHERIA.PopulationGrpSize","PanTHERIA.SexualMaturityAge_d","PanTHERIA.SocialGrpSize","PanTHERIA.TeatNumber","PanTHERIA.Terrestriality","PanTHERIA.TrophicLevel","PanTHERIA.WeaningAge_d","PanTHERIA.WeaningBodyMass_g","PanTHERIA.WeaningHeadBodyLen_mm","PanTHERIA.References","PanTHERIA.AdultBodyMass_g_EXT","PanTHERIA.LittersPerYear_EXT","PanTHERIA.NeonateBodyMass_g_EXT","PanTHERIA.WeaningBodyMass_g_EXT","PanTHERIA.GR_Area_km2","PanTHERIA.GR_MaxLat_dd","PanTHERIA.GR_MinLat_dd","PanTHERIA.GR_MidRangeLat_dd","PanTHERIA.GR_MaxLong_dd","PanTHERIA.GR_MinLong_dd","PanTHERIA.GR_MidRangeLong_dd","PanTHERIA.HuPopDen_Min_n.km2","PanTHERIA.HuPopDen_Mean_n.km2","PanTHERIA.HuPopDen_5p_n.km2","PanTHERIA.HuPopDen_Change","PanTHERIA.Precip_Mean_mm","PanTHERIA.Temp_Mean_01degC","PanTHERIA.AET_Mean_mm","PanTHERIA.PET_Mean_mm","maxanAge","weightanAge","maxAgeFromFolder","weightFromFolder","maxAgeCaesar","weightCaesar","averagedMaturity.yrs","Hibernation","SpeciesAbbreviation","PanTHERIA.MaxLongevity","MammalNumberHorvath","OrderNumberHorvath","FamilyNumberHorvath","SpeciesNumberHorvath","CancerMortalityRisk.Vinczeo2021","CumulativeIncidenceCancerMortality.Vincze2021","Diet..Animal.","Diet..Invertebrate.","Diet..Vertebrate.","Diet..Fish.","Diet..Reptile.","Diet..Bird."
5788,FALSE,"Moschus fuscus",NA,NA,NA,NA,"Mammalia","Artiodactyla","Moschidae","Moschus","fuscus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13697.9,NA,899.99,NA,NA,NA,NA,2,NA,NA,NA,0.13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,47.14,NA,NA,"1848;2551",NA,NA,NA,NA,121178.76,30.59,26.92,28.75,96.95,91.29,94.12,1,24.3,1,0.07,163.32,57.58,957.72,1174.42,NA,NA,NA,NA,NA,NA,NA,NA,"Mscf",NA,"4.6.6",4,6,6,NA,NA,NA,NA,NA,NA,NA,NA
5789,FALSE,"Moschus leucogaster",NA,NA,NA,NA,"Mammalia","Artiodactyla","Moschidae","Moschus","leucogaster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mschl",NA,"4.6.7",4,6,7,NA,NA,NA,NA,NA,NA,NA,NA
5790,FALSE,"Mosia nigrescens",NA,NA,NA,NA,"Mammalia","Chiroptera","Emballonuridae","Mosia","nigrescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33,34.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"889;1297;1658;2151;2622;2655",NA,NA,NA,NA,785123.85,2.64,-10.85,-4.1,162.39,118.75,140.57,1,31.25,2,0.11,245.52,233.43,1692.19,1728.61,NA,NA,NA,NA,NA,NA,NA,NA,"Msng",NA,"8.17.18",8,17,18,NA,NA,NA,NA,NA,NA,NA,NA
5791,FALSE,"Mungos gambianus",NA,NA,NA,NA,"Mammalia","Carnivora","Herpestidae","Mungos","gambianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1644.98,NA,349.68,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,"1113;2655",NA,NA,NA,NA,1729257.01,13.85,4.27,9.06,14.59,-16.82,-1.11,3,70.87,8,0.11,132.16,263,1057.27,1581.61,NA,NA,NA,NA,NA,NA,NA,NA,"Mngg",NA,"5.4.30",5,4,30,NA,NA,NA,NA,NA,NA,NA,NA
5792,FALSE,"Muntiacus atherodes",NA,NA,NA,NA,"Mammalia","Artiodactyla","Cervidae","Muntiacus","atherodes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18939.1,NA,994.99,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"2152;2655",NA,NA,NA,NA,108466.54,4.19,-1.86,1.16,117.33,115.15,116.24,3,16.81,4,0.27,255.41,236.32,1671.15,1676.97,NA,NA,NA,NA,NA,NA,NA,NA,"Mntca",NA,"4.3.36",4,3,36,NA,NA,NA,NA,NA,NA,NA,NA
5793,FALSE,"Marmosops parvidens",NA,NA,NA,NA,"Mammalia","Didelphimorphia","Didelphidae","Marmosops","parvidens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,NA,99.13,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,4.05,NA,NA,NA,NA,14.4,NA,NA,1,7,2,2,NA,NA,NA,"889;890;905;1297;2291;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mrmspspr",NA,"10.1.66",10,1,66,NA,NA,NA,NA,NA,NA,NA,NA
5794,FALSE,"Marmosops paulensis",NA,NA,NA,NA,"Mammalia","Didelphimorphia","Didelphidae","Marmosops","paulensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.89,NA,125.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mrmspspl",NA,"10.1.67",10,1,67,NA,NA,NA,NA,NA,NA,NA,NA
5795,FALSE,"Marmosops pinheiroi",NA,NA,NA,NA,"Mammalia","Didelphimorphia","Didelphidae","Marmosops","pinheiroi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2291",33.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mrmspspn",NA,"10.1.68",10,1,68,NA,NA,NA,NA,NA,NA,NA,NA
5796,FALSE,"Marmota baibacina",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","baibacina",NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,5.99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,746607.5,57.16,40.18,48.67,91.13,74.24,82.68,0,13.91,1,0.04,26.98,-14.71,304.19,596.73,NA,NA,NA,NA,NA,NA,NA,NA,"Mrmtbbc",NA,"9.13.131",9,13,131,NA,NA,NA,NA,NA,NA,NA,NA
5797,FALSE,"Marmota broweri",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","broweri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217532.03,70.38,66.63,68.5,-140.01,-161.55,-150.78,0,0,0,NA,12.79,-143.48,149.06,145.86,NA,NA,NA,NA,NA,NA,NA,NA,"Mrmtbr",NA,"9.13.132",9,13,132,NA,NA,NA,NA,NA,NA,NA,NA
5798,FALSE,"Marmota camtschatica",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","camtschatica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,NA,NA,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,1012754.73,71.59,50.94,61.26,165.62,109.61,137.61,0,0.46,0,-0.15,26.86,-124.94,227.87,275.7,NA,NA,NA,NA,NA,NA,NA,NA,"Mrmtcm",NA,"9.13.133",9,13,133,NA,NA,NA,NA,NA,NA,NA,NA
5799,FALSE,"Marmota caudata",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","caudata",NA,NA,NA,30.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4350,NA,NA,NA,NA,NA,NA,NA,714.87,30.74,NA,0.03,NA,NA,3.65,1,NA,NA,NA,NA,NA,909.33,3.65,NA,NA,NA,34.8,NA,NA,"390;1297;2655",NA,NA,NA,NA,499610.43,42.7,32.7,37.7,78.61,65.67,72.14,0,43.53,1,0.15,19.7,-12.82,257.27,904.48,NA,NA,NA,NA,NA,NA,2.49131506849315,NA,"Mrmtcd",NA,"9.13.134",9,13,134,NA,NA,NA,NA,NA,NA,NA,NA
5800,FALSE,"Marmota himalayana",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","himalayana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331687.17,40.68,28.03,34.36,103.28,74.82,89.05,0,7.19,0,0.06,54.04,-36.99,373.85,819.64,NA,NA,NA,NA,NA,NA,NA,NA,"Mrmth",NA,"9.13.135",9,13,135,NA,NA,NA,NA,NA,NA,NA,NA
5801,FALSE,"Marmota menzbieri",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","menzbieri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,450,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,2.73,NA,180,NA,NA,NA,NA,943.94,NA,NA,1,2,NA,NA,NA,"1015;1297",2386.05,NA,NA,NA,31538.38,42.89,40.72,41.81,71.9,69.56,70.73,9,73.74,9,0.05,18.87,19.46,285.78,847.45,NA,NA,NA,NA,15,NA,2.58613698630137,NA,"Mrmtmnz",15,"9.13.136",9,13,136,NA,NA,NA,NA,NA,NA,NA,NA
5802,FALSE,"Marmota olympus",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","olympus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6299.99,NA,NA,NA,NA,NA,NA,NA,714.87,NA,NA,NA,NA,NA,4,0.5,NA,NA,NA,NA,NA,1141.75,3,NA,NA,NA,34.73,NA,NA,"116;182;2655",NA,NA,NA,NA,5281.29,48,47.32,47.66,-123.04,-124.25,-123.64,1,10.97,1,0.13,165.7,85.33,481.96,686.62,NA,NA,NA,NA,NA,NA,3.12808219178082,NA,"Mro",NA,"9.13.137",9,13,137,NA,NA,NA,NA,NA,NA,NA,NA
5803,FALSE,"Marmota sibirica",NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Marmota","sibirica",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1072.3,41,NA,NA,NA,NA,4.5,1,NA,NA,NA,NA,NA,827.69,NA,NA,NA,NA,NA,NA,NA,"116;1297",NA,NA,NA,NA,1257502.47,52.14,43.17,47.66,123.02,91.02,107.02,0,5.63,1,0.05,21.89,-34.22,320.5,495.32,NA,NA,NA,NA,NA,NA,2.26764383561644,NA,"Mrmts",NA,"9.13.138",9,13,138,NA,NA,NA,NA,NA,NA,NA,NA
5804,FALSE,"Lemmus amurensis",NA,NA,NA,NA,"Mammalia","Rodentia","Cricetidae","Lemmus","amurensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3237790.69,67.37,48.44,57.91,158.87,111.73,135.3,0,1.55,0,-0.09,28.15,-108.84,283.33,331.9,NA,NA,NA,NA,NA,NA,NA,NA,"Lmma",NA,"9.5.189",9,5,189,NA,NA,NA,NA,NA,NA,NA,NA
5805,FALSE,"Lemmus portenkoi",NA,NA,NA,NA,"Mammalia","Rodentia","Cricetidae","Lemmus","portenkoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7718.13,71.58,70.78,71.18,179.99,-179.99,0,0,0.66,0,0,8.85,-120.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lmmp",NA,"9.5.190",9,5,190,NA,NA,NA,NA,NA,NA,NA,NA
5806,FALSE,"Lemmus sibiricus",NA,NA,NA,NA,"Mammalia","Rodentia","Cricetidae","Lemmus","sibiricus",NA,NA,NA,20.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.81,NA,NA,NA,NA,101.47,53.3,NA,NA,20.74,NA,0.006494881,0.006093352,21,6.39,3.5,NA,3.88,NA,NA,NA,44.51,NA,NA,NA,NA,NA,27,NA,"1297;1573;1822;1949;2655",NA,NA,NA,NA,1205879.5,77.73,63.68,70.7,164.85,39.71,102.28,0,0.51,0,-0.02,17.07,-113.59,137.03,121.94,NA,NA,NA,NA,NA,NA,0.121945205479452,NA,"Lmms",NA,"9.5.191",9,5,191,NA,NA,NA,NA,NA,NA,NA,NA
5807,FALSE,"Lemmus trimucronatus",NA,NA,NA,NA,"Mammalia","Rodentia","Cricetidae","Lemmus","trimucronatus",NA,NA,NA,20.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.82,NA,NA,NA,NA,NA,NA,NA,NA,20.77,NA,0.005384903,0.006867767,NA,6.86,NA,NA,NA,NA,1784.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214;730;1849;2217",NA,NA,NA,NA,4545486.76,74.55,51.29,62.92,-61.25,-170.41,-115.83,0,0.05,0,0.06,26.7,-103.39,188.91,211.28,NA,NA,NA,NA,NA,NA,NA,NA,"Lmmt",NA,"9.5.192",9,5,192,NA,NA,NA,NA,NA,NA,NA,NA
5808,FALSE,"Lemniscomys bellieri",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Lemniscomys","bellieri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88830.3,10.75,6.01,8.38,-3.85,-7.91,-5.88,6,28.72,7,0.06,115.44,266.51,1114.08,1517.64,NA,NA,NA,NA,NA,NA,NA,NA,"Lmnscmysbl",NA,"9.9.261",9,9,261,NA,NA,NA,NA,NA,NA,NA,NA
